Unnamed: 0,_id,inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
937,c2eaae9c-4848-38b4-84c8-5c4521d1f494,2.144571428571429,0.4285714285714285,21.0,2703,default,1.0,1.0,9.0,E,outlier
13948,54347685-9cb9-3a91-8586-89314e729893,0.7711875,0.75,16.0,741,default,1.0,1.0,12.0,E,outlier
10287,2a6237a8-0394-31d4-b176-f00370bde4e0,1.802656546489564e-05,0.0066413662239089,1054.0,2,private_ip,863.0,1.0,7.0,E,outlier
31931,0336905a-fcfd-3025-8126-3e29cb48656f,45.18508270676691,0.112781954887218,133.0,360577,default,1.0,1.0,15.0,F,outlier
5880,b4119570-320a-3eb0-bc98-a5dcff9df4fb,0.406625,1.0,8.0,196,default,1.0,1.0,8.0,E,outlier
16589,1bf0327e-0a3a-3d9e-95ee-2b59707ab0b9,0.12972,1.0,25.0,195,default,1.0,1.0,25.0,E,outlier
3605,7579a68c-37e5-3743-a4ab-a0cdb4a8ca4f,6.1372688172043,0.2795698924731182,93.0,34246,default,1.0,1.0,26.0,E,outlier
14599,11a360b7-01c2-33c6-b05c-eb07a897b7a6,0.4356666666666667,0.8333333333333334,12.0,314,default,1.0,1.0,10.0,E,outlier
232,c2ce49ec-6cfe-376a-b3c7-77bc51466472,0.5126208333333333,0.1458333333333333,240.0,7382,default,2.0,1.0,35.0,E,outlier
14957,c6f811fb-6c3f-36ec-ac48-43705f43f94a,197.2355,0.25,16.0,189347,default,1.0,1.0,4.0,E,outlier
15766,cc484099-43a7-3e4f-9360-0de9ba8f9838,5.717879310344828,0.3448275862068966,58.0,19899,default,1.0,1.0,20.0,E,outlier
12882,77d32b4a-44ce-3f7e-b375-e0fcd2081e1d,0.46175,0.625,8.0,222,default,1.0,1.0,5.0,E,outlier
31730,b9cdfb7d-d46a-3ddf-a8df-2f4990033907,0.2225964912280701,0.2456140350877192,114.0,1523,private_ip,5.0,1.0,28.0,F,outlier
7773,d9b37f59-3d24-377e-aefb-0af9d19d060c,1.650815789473684,0.3684210526315789,38.0,3764,private_ip,1.0,1.0,14.0,E,outlier
16935,0ab05e25-9d6a-3502-96fa-b303a9ffb289,10.688925619834713,0.3057851239669421,121.0,77602,default,1.0,1.0,37.0,E,outlier
990,73bc5744-74db-35d7-86bb-6d5dbb9dc11f,0.216,0.8,10.0,130,default,1.0,1.0,8.0,E,outlier
1555,ced1f6b4-6e77-39a6-a7ba-517758592a3d,0.03,0.5,1.0,4,default,2.0,2.0,1.0,E,outlier
21173,2c04c5f1-45af-3647-8331-7d02f2859519,0.2701666666666666,0.8333333333333334,6.0,98,default,1.0,1.0,5.0,F,outlier
14509,2d9f4abc-b642-3a35-80d8-b431bedd7134,1.6973031914893617,0.175531914893617,188.0,19146,default,1.0,1.0,33.0,E,outlier
24264,796b0c7a-54ec-3c48-8a78-f78c2b418949,14.488227272727272,0.3181818181818182,22.0,19125,default,1.0,1.0,7.0,F,outlier
242,e2d5754f-72d2-39d4-b98b-2121171790f8,0.3409594594594595,0.3648648648648648,74.0,1514,default,1.0,1.0,27.0,E,outlier
19076,b15de61d-357e-33e5-939d-d040ac5e6879,0.308,0.8,5.0,93,default,2.0,1.0,4.0,F,outlier
1700,bb12aa87-3d23-3fa1-af00-99d633c5b87b,3.831493670886076,0.2531645569620253,79.0,18162,default,1.0,1.0,20.0,E,outlier
5911,fec1c09f-ded8-3f31-94fb-b542a845366d,2.42973647469459,0.1308900523560209,573.0,83535,default,1.0,1.0,75.0,E,outlier
28428,898eb4d1-dc83-37a6-b7d5-d67f369ece29,2.258363636363637,0.9090909090909092,11.0,1491,default,1.0,1.0,10.0,F,outlier
15917,48fd806f-cc94-3107-b199-77084f1d8aac,1.6878135593220338,0.3220338983050847,59.0,5975,default,1.0,1.0,19.0,E,outlier
10252,d2171d05-ea32-39e8-a500-b7b4aee8efd9,0.0056666666666666,1.0,3.0,2,default,3.0,1.0,3.0,E,outlier
9344,9af60133-56de-3984-bccc-171b53f635d5,0.0018,0.7333333333333333,15.0,2,default,15.0,1.0,11.0,E,outlier
17971,44abd6a7-f421-311b-91c9-0487faddbb43,8.8162,0.8,5.0,2645,default,1.0,1.0,4.0,F,outlier
10034,47380bc2-c599-3459-aac6-711af45be7cb,2.210301369863014,0.4657534246575342,73.0,9682,default,1.0,1.0,34.0,E,outlier
29284,6ca60dc3-e7fe-3c76-8fef-2373a78830c5,84.32675,0.25,4.0,20239,default,1.0,1.0,1.0,F,outlier
10300,4a76c9c0-c272-347a-aec0-d3afb0559b88,37.578795,0.13,200.0,450946,default,1.0,1.0,26.0,E,outlier
30293,bd0beda6-1158-3eeb-b959-66737a243eb9,397.6873333333333,1.0,3.0,71584,default,1.0,1.0,3.0,F,outlier
20929,5a25600e-1908-3206-b973-ce811a9f7ad4,1.301,0.088235294117647,68.0,5309,default,1.0,1.0,6.0,F,outlier
27194,f0bfd94b-3aad-3546-9118-36f9bef4df4a,0.7723,0.08,25.0,1159,default,2.0,1.0,2.0,F,outlier
25215,4cd8ca89-5372-3b9e-bbdf-7a4fcf95e744,63.6148,1.0,5.0,19085,default,1.0,1.0,5.0,F,outlier
9836,0e4be843-c289-32cb-aebe-63c1af379040,27.9225,0.8333333333333334,6.0,10053,default,2.0,1.0,5.0,E,outlier
8655,991b4206-8e76-39a3-9ba3-4cc791a7ee14,8.429540000000001,0.4,50.0,25289,default,1.0,1.0,20.0,E,outlier
8259,604fced8-b45d-3958-84f3-524173d22181,4.281428571428571,0.7142857142857143,7.0,1799,default,1.0,1.0,5.0,E,outlier
19556,ae3c0a59-041f-3a91-9e5f-bb4d1b4e73b4,10.2840625,0.4375,16.0,9873,default,1.0,1.0,7.0,F,outlier
4415,2a8bb63e-18ce-3bea-9f3f-93c6713bacc3,0.15775,1.0,2.0,19,default,2.0,1.0,2.0,E,outlier
7804,3d945412-ff0f-3c4a-93b2-b484fdb17d91,14.328,0.4,5.0,4299,default,1.0,1.0,2.0,E,outlier
15590,f07ad792-064f-32c4-ac82-1128e967448a,20.7518,0.8,5.0,6226,default,1.0,1.0,4.0,E,outlier
7592,eccd6a77-a664-33d9-9415-8fef25c50930,5.093958199356914,0.2668810289389067,311.0,95054,default,2.0,1.0,83.0,E,outlier
15738,7fd92a49-e0ab-3bf9-a246-8b63f0149094,8.979958974358976,0.1641025641025641,195.0,105066,default,2.0,1.0,32.0,E,outlier
5278,a65f522a-e09c-3fa2-a445-4c0749b12428,38.800125,0.3055555555555556,72.0,167617,default,1.0,1.0,22.0,E,outlier
17006,0a26c860-3b4f-38ae-942a-8de03620e974,17.930617647058824,0.3137254901960784,51.0,54868,default,2.0,1.0,16.0,E,outlier
15201,370fd7c4-dc75-3de2-9e44-364ce16760a8,3.117125,0.5625,16.0,2993,default,1.0,1.0,9.0,E,outlier
31066,be8ac654-cc4b-32ea-a9bb-5ba0201341bc,37.35313461538462,0.1153846153846153,52.0,116542,default,1.0,1.0,6.0,F,outlier
31612,0e8d8150-28d0-3da6-aeb8-7ca3405c7ad9,2.327272727272728,0.6363636363636364,11.0,1536,default,1.0,1.0,7.0,F,outlier
2079,e5a62a71-b913-3c06-ae0d-60b3bf3d6b56,18.30131,0.52,50.0,54904,default,1.0,1.0,26.0,E,outlier
4873,8207a24e-f505-3830-8eef-4abe5dbc91ce,2.845619883040936,0.2865497076023391,171.0,29197,default,1.0,1.0,49.0,E,outlier
30643,f94fd33d-155f-39e7-9071-f2dd62e50a74,0.5430857142857143,0.2571428571428571,35.0,1141,default,1.0,1.0,9.0,F,outlier
11202,0f3af0ca-7ee2-3fdb-8d66-69ccf03b4b29,6.769090909090909,0.8181818181818182,11.0,4468,default,1.0,1.0,9.0,E,outlier
6328,766be8cb-6860-31e8-a4e1-f7e8fb0ce4c9,0.2413571428571428,0.4285714285714285,14.0,203,default,3.0,1.0,6.0,E,outlier
29856,55bd9521-59fc-343a-ba72-d5e30c5865c2,2.098688888888889,0.4666666666666667,45.0,5667,private_ip,2.0,1.0,21.0,F,outlier
27610,d6ae97e8-365a-33f3-912f-5d68afd50591,0.818860655737705,0.1393442622950819,122.0,5995,default,1.0,1.0,17.0,F,outlier
19184,f9851dee-46c9-3721-8ae9-f1bd25e352c3,27.093400000000003,1.0,5.0,8129,default,1.0,1.0,5.0,F,outlier
20926,5696526b-69d0-3c49-adf4-df33c7b557ec,15.6688125,0.75,8.0,7522,default,2.0,1.0,6.0,F,outlier
18826,ccf5f6cf-5a4a-3718-8065-ca5c068932b0,14.247493333333336,0.16,75.0,64114,default,2.0,1.0,12.0,F,outlier
26674,e88453fb-97cc-31bb-93b6-c8bfae2cccb8,32.467,0.4166666666666667,12.0,23377,default,1.0,1.0,5.0,F,outlier
5454,90f03bf9-6ee9-3661-805a-c7215a50c6b8,15.719326732673268,0.4158415841584158,101.0,95260,default,1.0,1.0,42.0,E,outlier
2470,8b22ba8c-6605-3ee0-ba8b-27cd5d5e5e33,2.7929764705882354,0.3529411764705882,85.0,14245,default,1.0,1.0,30.0,E,outlier
1389,d9b10104-fb37-35fc-978b-0a7c9d2f25a6,1.5563478260869563,0.7391304347826086,23.0,2148,private_ip,1.0,1.0,17.0,E,outlier
6905,1282a9fa-d67d-3ff6-bd1b-322b2b0458b9,37.29561666666667,0.35,60.0,134265,default,1.0,1.0,21.0,E,outlier
12587,2d360b49-ba63-311d-828f-aef4b19232fc,6.0156,1.0,5.0,1805,default,1.0,1.0,5.0,E,outlier
10267,fd0fadc0-306e-30ed-9cac-ae4b31e35a30,0.1758109756097561,0.0532734274711168,1558.0,16435,default,1.0,1.0,83.0,E,outlier
9192,ce4bce1d-69f1-38c1-923c-1bfbf94130c7,30.401320610687023,0.2366412213740458,131.0,238955,default,1.0,1.0,31.0,E,outlier
6733,23ee70ca-949f-3dc0-ac79-769d1498d36e,2.117270833333333,0.0850694444444444,576.0,73173,default,1.0,1.0,49.0,E,outlier
1874,9fc92523-f312-39d2-b102-bb241061ebc3,5.724211009174312,0.2018348623853211,109.0,37437,default,1.0,1.0,22.0,E,outlier
5662,1c693877-ea54-364c-b0c5-840167259207,24.996745901639343,0.0327868852459016,122.0,182977,default,1.0,1.0,4.0,E,outlier
1628,c620d7b4-b088-370e-9081-cbc5d453199d,0.21006,0.76,25.0,316,default,1.0,1.0,19.0,E,outlier
14322,1e578045-0a36-3c26-8241-2d0caa0c4760,59.584069444444445,0.0069444444444444,144.0,514807,default,1.0,1.0,1.0,E,outlier
21244,0de8734c-0e6a-3ecb-b4f5-81b653d2df53,351.8659411764706,0.3529411764705882,17.0,358904,default,1.0,1.0,6.0,F,outlier
8419,20d85dca-ee9f-3ccd-8783-7c48f964f223,5.656565656565657e-05,0.0525252525252525,2.861271676300578,2,default,444.0,173.0,26.0,E,outlier
6886,d2e476dc-7b4b-31f7-8cd1-a0ae51b402a5,4.464327272727273,0.4545454545454545,55.0,14733,default,1.0,1.0,25.0,E,outlier
16162,f449307f-ef80-3b25-9def-9ba67b288888,1.3917777777777778,0.7777777777777778,18.0,1504,default,1.0,1.0,14.0,E,outlier
33114,424e4f73-d48c-3450-881b-b8466cf2723a,6.1668,0.8,5.0,1851,private_ip,1.0,1.0,4.0,F,outlier
26685,09de1c9e-aba3-32c1-8e90-e5b414d7d2b4,0.2225,1.0,4.0,54,default,1.0,1.0,4.0,F,outlier
461,60270670-4b72-3277-9e3c-938cbf33b96f,5.965181818181818,0.2727272727272727,11.0,3938,default,1.0,1.0,3.0,E,outlier
8910,3422d112-b56a-3d9e-b6d0-5c34476f7300,0.3078333333333333,0.5833333333333334,12.0,222,private_ip,1.0,1.0,7.0,E,outlier
24811,27d8f108-ef17-318f-8677-e714d46b91cd,0.7280169082125604,0.1400966183574879,207.0,9042,private_ip,8.0,1.0,29.0,F,outlier
11219,3fa7f523-ab8c-3112-a786-584974b850ce,4.3504125,0.0725,400.0,104410,default,1.0,1.0,29.0,E,outlier
19056,8a0adfc0-af69-3387-97b5-2f9f23799824,120.55366666666669,0.6666666666666666,12.0,86799,default,1.0,1.0,8.0,F,outlier
5975,a9703517-4763-366d-9e8d-55b55a74210e,1.7345238095238096,0.6428571428571429,42.0,4371,default,1.0,1.0,27.0,E,outlier
3998,ccfe8001-16ff-39a0-abea-ad10ecd9f914,2.8516666666666666,1.0,3.0,514,default,1.0,1.0,3.0,E,outlier
15364,0d012538-6e7c-3351-b477-2e87ad69cdeb,0.4521401401401401,0.068068068068068,999.0,27102,default,1.0,1.0,68.0,E,outlier
11867,52699b71-897c-3eb3-9437-8af7934c98ab,0.0335294117647058,0.4117647058823529,17.0,35,default,3.0,1.0,7.0,E,outlier
5668,2eda7fa3-63aa-31f7-ae40-085ad5c01dd2,143.82076923076923,0.4615384615384615,13.0,112181,default,1.0,1.0,6.0,E,outlier
7574,c2fa8273-5a8b-35ff-bc9d-2c737d4a2f7b,1.1843974358974358,0.3333333333333333,78.0,5543,default,1.0,1.0,26.0,E,outlier
3413,4626fefd-bb45-323e-b070-7ae3b94f668b,23.51292857142857,0.5,28.0,39502,default,2.0,1.0,14.0,E,outlier
5579,12f56d39-4baa-3da7-87fc-6ca34873acf9,6.975375,0.625,8.0,3349,default,1.0,1.0,5.0,E,outlier
11548,f2dc5d33-8247-3520-aca2-2ab9b85bdfcb,0.002,0.5,4.0,1,default,4.0,1.0,2.0,E,outlier
12201,1181b5b2-1f32-3e6a-adb1-e9d905660aac,2.064684210526316,0.631578947368421,19.0,2354,default,1.0,1.0,12.0,E,outlier
29315,d194cd08-b9d3-30bb-a468-32ffffed4f65,0.0533333333333333,1.0,3.0,10,default,1.0,1.0,3.0,F,outlier
93,341c9c31-baae-3f1f-af6d-682459a79ab4,270.949,0.75,4.0,65028,default,1.0,1.0,3.0,E,outlier
17188,21bbc541-2c2b-3ae4-9510-6efbb9b31398,1.1716050420168067,0.1708683473389355,357.0,25096,default,2.0,1.0,61.0,E,outlier
32375,5ad3d19c-cb44-3a98-be97-817538df3230,149.40679999999998,0.8,5.0,44823,private_ip,1.0,1.0,4.0,F,outlier
31540,4570efc9-c352-39ec-a849-d2198b463b03,248.5624,0.32,25.0,372844,default,1.0,1.0,8.0,F,outlier
16801,a8ae187a-25d6-38c4-9da7-22351408669a,91.59045714285712,0.3714285714285714,35.0,192340,default,1.0,1.0,13.0,E,outlier
3903,ae8a5c44-9963-31e9-b257-b7430bd66ca6,0.0014285714285714,0.7142857142857143,7.0,1,default,7.0,1.0,5.0,E,outlier
1899,d8f7f081-f5ca-3789-abdd-04d2e3ba80fb,0.6698888888888889,0.6111111111111112,18.0,724,default,1.0,1.0,11.0,E,outlier
34378,68a9fa04-27a4-32a3-bcb7-d9febe542876,7.524566666666667,0.7333333333333333,15.0,6773,default,2.0,1.0,11.0,F,outlier
27170,a4b7b65c-b8e8-37f6-b191-37cfb877ff78,3.8511296296296296,0.3333333333333333,27.0,6239,default,2.0,1.0,9.0,F,outlier
16080,210167a7-1ce6-344c-88da-73c6383d4151,0.7147142857142856,0.4285714285714285,7.0,301,default,1.0,1.0,3.0,E,outlier
15834,8904c18f-9e2b-3d5c-99b5-481cb550f165,3.845938775510204,0.0816326530612244,49.0,11308,default,1.0,1.0,4.0,E,outlier
9245,74d1ec28-c66d-32e5-a6fe-fec25da41d8a,1.2808536585365853,0.5853658536585366,41.0,3151,default,2.0,1.0,24.0,E,outlier
11127,2af114e6-18c5-3359-acbf-505cdb188012,1.283075,0.4125,80.0,6159,default,1.0,1.0,33.0,E,outlier
2968,24bca561-40da-30d6-8d13-e6a666898610,1.912929752066116,0.3553719008264462,121.0,13888,default,1.0,1.0,43.0,E,outlier
16864,641171e3-fb95-3a5a-afd2-3fb4a6c9bca2,0.3855454545454546,0.6363636363636364,22.0,509,default,1.0,1.0,14.0,E,outlier
13776,6b909f9d-32e5-3f7e-b5d7-46bd8a2b84d0,0.6485,1.0,4.0,156,private_ip,1.0,1.0,4.0,E,outlier
10011,fc8d76f5-c948-3eac-ba0e-2c882a6cd617,9.090461077844312,0.1017964071856287,167.0,91087,default,1.0,1.0,17.0,E,outlier
15731,669c1c5b-9ab7-35c9-b3c6-dc3cb0a332b0,2.2567369477911647,0.1767068273092369,249.0,33716,default,1.0,1.0,44.0,E,outlier
2297,a7054680-7e82-3945-a6cd-dcb57f82d6aa,1.5234285714285714,0.7142857142857143,7.0,640,default,1.0,1.0,5.0,E,outlier
25863,ca1a8ca2-43dd-3d82-8adf-52016b2cdc64,10.8608,0.9,10.0,6517,default,2.0,1.0,9.0,F,outlier
8529,46d3c61b-ad63-38d7-bb9f-47c9a69df0a2,1.7916372549019608,0.3725490196078431,102.0,10965,default,2.0,1.0,38.0,E,outlier
10470,3772bb0d-7ec3-3f1d-a691-52f76dc0b377,0.5875,1.0,4.0,141,private_ip,1.0,1.0,4.0,E,outlier
27525,db8ea761-34f0-342e-bd25-44de1f7ba619,6.169625,0.875,8.0,2962,default,1.0,1.0,7.0,F,outlier
2513,218a3079-0977-345d-ac0e-e638c33dd86c,2.6701052631578945,0.2982456140350877,114.0,18264,default,1.0,1.0,34.0,E,outlier
7787,05ac13b1-2e1b-351d-aeb0-6d2ba2ab5961,0.0175,1.0,2.0,3,default,2.0,1.0,2.0,E,outlier
2865,f8d2b595-ca01-3e36-9508-ada4b68242e4,0.5198571428571429,0.5,14.0,437,default,1.0,1.0,7.0,E,outlier
23911,4b58cb5f-b2ce-3a44-8f3b-05e144911c2f,48.88841176470588,0.5294117647058824,17.0,49867,default,1.0,1.0,9.0,F,outlier
16649,cb33d053-918e-33e7-9aca-6fb343e5310f,0.979625,1.0,8.0,471,default,1.0,1.0,8.0,E,outlier
15654,8087d8e6-98e1-36f3-a7d4-f1085bac480c,2.554,0.358974358974359,39.0,5977,private_ip,1.0,1.0,14.0,E,outlier
16027,8ed5750c-3260-39dd-a354-f753a1b74608,6.281,1.0,2.0,754,default,1.0,1.0,2.0,E,outlier
4584,ea3ee725-fa6f-3223-8289-d2f91717837a,0.1858,0.8,5.0,56,private_ip,1.0,1.0,4.0,E,outlier
3741,dac7baad-1589-3378-86fc-6edeeb4835f1,28.489,0.3947368421052631,38.0,64955,default,1.0,1.0,15.0,E,outlier
25991,33fa691f-d3ee-313c-91f5-5e229ff1fb2c,26.586875,0.75,8.0,12762,default,1.0,1.0,6.0,F,outlier
25012,a9062407-bc6b-3c4f-8398-e3de001edb30,9.706846153846154,0.3076923076923077,13.0,7572,default,4.0,1.0,4.0,F,outlier
1380,c00850ac-5606-3b9d-b66c-31a565ac23a2,1.9404,0.6,20.0,2329,default,1.0,1.0,12.0,E,outlier
5444,85f1c593-0d9b-3c1a-a34c-4e8af9dc8534,0.14475,0.5,2.0,18,default,2.0,1.0,1.0,E,outlier
29293,8c22ab3b-bd3b-3622-bcd6-6c0bb462332c,12.094157894736842,0.4210526315789473,19.0,13788,default,1.0,1.0,8.0,F,outlier
7646,667ab5e4-3aee-353e-9de4-230b23fcf4de,0.0040625,1.0,8.0,2,default,8.0,1.0,8.0,E,outlier
1154,42300bc6-b2d5-3670-a812-aa6ff5ad2a41,22.746,0.6764705882352942,34.0,46402,default,2.0,1.0,23.0,E,outlier
29509,21235d59-7703-364b-866c-6d105984384e,63.4622,0.8,10.0,38078,default,1.0,1.0,8.0,F,outlier
17857,f0a3f020-c9ac-338b-aed5-ee32ab3b9d3a,6.179008196721312,0.4262295081967213,61.0,22616,default,2.0,1.0,26.0,F,outlier
8387,cc160d76-f8ea-3216-a3f5-394a37b3a61c,7.479666666666667,1.0,3.0,1347,default,1.0,1.0,3.0,E,outlier
15794,1bbc9c25-59f5-3e72-9285-774910f6010f,0.004375,1.0,4.0,2,default,4.0,1.0,4.0,E,outlier
13671,34cef3e7-79ed-38e1-8dde-101bd85699e7,0.7697941176470587,0.2941176470588235,17.0,786,default,4.0,1.0,5.0,E,outlier
2116,6133e558-4018-3f91-a086-1f268ed70e17,0.8673571428571429,0.3809523809523809,42.0,2186,default,2.0,1.0,16.0,E,outlier
77,16d8eeb5-1e10-358a-b56a-f1c69bdc7ac3,0.0856666666666666,1.0,3.0,16,default,1.0,1.0,3.0,E,outlier
1623,b2c4df04-5547-33dd-9ee5-d5540049b942,3.298666666666666,1.0,6.0,1188,default,1.0,1.0,6.0,E,outlier
29340,330f927f-bf2e-3d2d-9d5d-9d4b951cd800,0.1916363636363636,0.2727272727272727,11.0,127,default,1.0,1.0,3.0,F,outlier
25037,e5876f73-ab51-3e28-afa8-b517021ba857,23.57610714285714,0.25,28.0,39608,default,2.0,1.0,7.0,F,outlier
20188,6ded9133-6e6a-3230-b33b-82c786a283d1,1.5168,0.4,5.0,456,default,1.0,1.0,2.0,F,outlier
13921,0c4d62b2-5f52-30ed-b254-abcab1ddc503,0.0245,1.0,2.0,3,private_ip,1.0,1.0,2.0,E,outlier
13390,7773cf94-780c-3781-aff2-3f294a98bc3d,43.90629648241206,0.1306532663316583,199.0,524242,default,1.0,1.0,26.0,E,outlier
21488,1c08794e-f782-3200-9881-22dede5e4b30,2.6665,0.3333333333333333,6.0,960,default,1.0,1.0,2.0,F,outlier
12667,2962f23d-1566-347d-8458-c323dd85e870,5.969033333333334,0.4666666666666667,30.0,10745,default,1.0,1.0,14.0,E,outlier
5508,305c3960-29b3-3627-995b-73023734d807,5.290552,0.216,125.0,39680,default,1.0,1.0,27.0,E,outlier
6896,ef4e2fff-b679-3ce5-92c3-242e188ff9eb,5.091,0.2,5.0,1528,default,1.0,1.0,1.0,E,outlier
